ILI,definition,lemma_names,sentiment_SWN,sentiment_lexicon,sentiment_sa
ENG30-06599788-n,Tematski sadržaj razgovora ili diskusije.,"['tema', 'tematika', 'predmet']","(0.0, 0.0)",negative,Objektivan
ENG30-00362355-n,čin kojim se umanjuje jačina nekoga ili nečega,['slabljenje'],"(0.0, 0.0)",negative,Objektivan
ENG30-01438902-v,Prouzrokovati da nešto dođe u određeno stanje.,['dovesti'],"(0.0, 0.0)",positive,Objektivan
ENG30-00195342-v,Ukloniti.,"['skloniti', 'ukloniti']","(0.0, 0.0)",negative,Negativan
ENG30-09278537-n,(geologija) pukotina u zemljinoj kori koja je posledica pomeranja jedne njene strane u odnosu na drugu,"['Egzokinetička pukotina', 'Prslina', 'pukotina', 'Rased', 'Raselina', 'Razlom', 'Ruptura']","(0.0, 0.0)",negative,Objektivan
ENG30-11450566-n,energija koju oslobađa protok električnog naboja kroz provodnik,"['električna energija', 'struja']","(0.0, 0.0)",positive,Objektivan
ENG30-01726879-v,kakav ritam opetovanim udarcima proizvoditi,"['bubnjati', 'dobovati', 'kucati', 'lupati', 'lupkati', 'tući', 'udarati']","(0.0, 0.0)",negative,Objektivan
ENG30-04866465-n,osobina neodlučnosti i nemanja čvrstog cilja,"['neodlučnost', 'nesigurnost', 'oklevanje']","(0.0, 0.0)",negative,Negativan
ENG30-13802920-n,(lingvistika) gramatički odnos (aktivni ili pasivni) gramatičkog subjekta prema radnji izraženoj glagolom,"['stanje', 'glagolski rod']","(0.0, 0.0)",negative,Objektivan
ENG30-14080210-n,"bolno oboljenje zglobova,  mišića ili vezivnog tkiva.",['reumatizam'],"(0.0, 0.0)",negative,Negativan
ENG30-06623614-n,komunikacija razmenom pisama,['korespondencija'],"(0.0, 0.0)",positive,Objektivan
ENG30-00897811-n,Vežba sa namerom da poboljša izvođenje ili osveži pamćenje.,"['podsećanje', 'prisećanje', 'obnavljanje']","(0.0, 0.0)",positive,Objektivan
ENG30-04714156-n,kvalitet saglasnosti - biti prikladan i odgovarajući,"['kongruencija', 'odgovaranje', 'paralelizam', 'prikladnost']","(0.0, 0.0)",negative,Pozitivan
ENG30-09466280-n,Sve što negde postoji.,"['svet', 'priroda']","(0.0, 0.0)",positive,Objektivan
ENG30-12268246-n,Listopadno drvo iz rod Quercus; rađa žirove.,"['hrast', 'dub']","(0.0, 0.0)",positive,Objektivan
ENG30-04238321-n,Zatvarač koji spaja dva nazubljena kraja pomoću jednog klizača.,"['rajsferšlus', 'zip', 'patent-zatvarač']","(0.0, 0.0)",negative,Objektivan
ENG30-01103021-a,"koji je primenjljiv na šta ili koji se odlikuje čime što je posebno, naročito ili jedinstveno","['naročit', 'poseban', 'specifičan']","(0.0, 0.0)",positive,Objektivan
ENG30-00913705-n,"Proizvodnja, eksploatacija ili uzgajanje nečega (obično u velikom broju) za prodaju (u ekonomiji).","['proizvođenje', 'proizvodnja', 'produkcija']","(0.0, 0.0)",positive,Objektivan
ENG30-03592245-n,kazneno-popravna ustanova koja se koristi za zadržavanje lica koja su pod zakonskim nadzorom vlade (bilo optuženi koji čekaju suđenje ili osuđene osobe na izdržavanju kazne),"['ćorka', 'tamnica', 'zatvor']","(0.0, 0.0)",negative,Negativan
ENG30-01887896-n,Mladunče domaće životinje - krave.,['tele'],"(0.0, 0.0)",positive,Pozitivan
ENG30-01301410-v,Onesposobiti kretanje nekom tako što se smesti unutar nekih granica.,"['zadržati', 'zatvoriti']","(0.0, 0.0)",negative,Objektivan
ENG30-10557854-n,Učena osoba (posebno u društvenim naukama); neko ko je dugotrajnim učenjem ovladao jednom ili više disciplina.,"['učenjak', 'učena osoba', 'student']","(0.0, 0.0)",positive,Objektivan
ENG30-01437254-v,"Uzrokovati ili narediti da se prenese, usmeri ili odašalje na drugo mesto.","['odaslati', 'izaslati', 'izdati']","(0.0, 0.0)",negative,Objektivan
ENG30-03104594-n,Imitacija ili reprodukcija originala.,"['kopija', 'imitacija', 'reprodukcija']","(0.0, 0.0)",negative,Objektivan
ENG30-00602112-v,usvojiti,"['prihvatati', 'prihvatiti', 'usvajati ', 'usvojiti']","(0.0, 0.0)",positive,Objektivan
ENG30-10173086-n,(klasična mitologija) biće velike snage i hrabrosti koje se slavi zbog svojih smelih podviga; često potomak smrtnika i boga,['heroj'],"(0.0, 0.0)",positive,Objektivan
ENG30-14436438-n,stanje kada je neko ponizan i ne nameće se,"['nenametljivost', 'nevažnost', 'opskurnost', 'poniznost', 'samoporicanje', 'skromnost', 'smernost']","(0.0, 0.0)",positive,Objektivan
ENG30-02870880-n,Komad nameštaja sa policama za smeštanje knjiga.,"['biblioteka', 'polica za knjige']","(0.0, 0.0)",positive,Objektivan
ENG30-03122748-n,"Tvorevina kojom se nešto pokriva, obično da bi se ono zaštitilo ili sakrilo.","['pokrivač', 'omotač']","(0.0, 0.0)",negative,Objektivan
ENG30-00403092-n,Čin oštećivanja nečega ili nekoga.,"['šteta', 'zlo', 'povreda']","(0.0, 0.0)",negative,Negativan
ENG30-04487996-n,Nešto što se daje u znak pobede.,"['trofej', 'odličje']","(0.0, 0.0)",positive,Pozitivan
ENG30-03088164-n,kontraceptivni uređaj koji se sastoji od tanke gume ili lateksne prevlake koja se nosi preko penisa tokom seksa,"['gumica', 'higijenska gumica', 'kondom', 'kurton', 'prezervativ', 'zaštita']","(0.0, 0.0)",positive,Objektivan
ENG30-06214744-n,politička teorija koja propagira kolektivno vlasništvo u besklasnom društvu,['komunizam'],"(0.0, 0.0)",negative,Neutralan
ENG30-13804203-n,"fleksija imenica, prideva i zamenica u indoevropskim jezicima","['deklinacija', 'imenička promena']","(0.0, 0.0)",negative,Objektivan
ENG30-01752884-v,Učiniti mogućim.,"['omogućiti', 'rezultirati']","(0.0, 0.0)",positive,Odgovor
ENG30-06369216-n,roman koji se bavi idealizovanim događajima dalekim od svakodnevnice,['romansa'],"(0.0, 0.0)",positive,Objektivan
ENG30-02000868-v,Slediti u poteri ili kao u poteri.,"['prognati', 'progoniti', 'goniti', 'terati']","(0.0, 0.0)",negative,Neutralan
ENG30-00801125-n,usklađena kampanja koja za cilj ima da okonča nešto što je štetno,"['akcija', 'kampanja']","(0.0, 0.0)",positive,Objektivan
ENG30-03243218-n,"U računarstvu, uređaj koji piše podatke ili čita podatke sa memorijskog medijuma.",['pogon'],"(0.0, 0.0)",negative,Objektivan
ENG30-02636516-v,šta apstraktno imati ili posedovati,"['čuvati', 'nositi', 'poneti', 'sačuvati', 'sadržati']","(0.0, 0.0)",negative,Objektivan
ENG30-00094460-v,promeniti se (u pogledu fizičkih karakteristika i atributa),"['dobiti', 'doći u stanje', 'evoluirati', 'izgraditi', 'izgraditi se', 'narasti', 'postati', 'rasti', 'razvijati', 'razvijati se', 'razviti', 'razviti se', 'steći', 'usvojiti', 'zadobiti', 'zaraditi']","(0.0, 0.0)",positive,Neutralan
ENG30-02267989-v,zahtevati (vreme ili prostor) ,"['oduzeti', 'oduzimati', 'okupirati', 'popuniti', 'popunjavati', 'zahtevati', 'zaokupiti', 'zaokupljati', 'zauzeti', 'zauzimati']","(0.0, 0.0)",positive,Ne postoji do
ENG30-00756194-n,stvaranje lažne slike o čem,"['gluma', 'glumatanje', 'izigravanje', 'pretvaranje']","(0.0, 0.0)",negative,Negativan
ENG30-13963970-n,Stanje u kome se nalaze muž i žena.,"['brak', 'matrimonijum', 'matrimonij', 'zajednica']","(0.0, 0.0)",positive,Objektivan
ENG30-07997703-n,Kolekcija stvari koje dele iste atribute.,"['kategorija', 'klasa', 'vrsta', 'razred', 'red']","(0.0, 0.0)",positive,Objektivan
ENG30-02230022-v,reći ili poveriti (informacije) znanje,"['dati', 'dati na znanje', 'davati', 'davati na znanje', 'izneti na videlo', 'iznositi na videlo', 'obznaniti', 'obznanjivati', 'odati', 'odavati', 'otkriti', 'otkrivati', 'predati', 'predavati', 'preneti', 'preneti informaciju', 'prenositi', 'prenositi informaciju', 'pružati', 'pružiti', 'saopštavati', 'saopštiti']","(0.0, 0.0)",positive,Objektivan
ENG30-14440488-n,stanje sramote ili gubitak samopoštovanja,['poniženje'],"(0.0, 0.0)",negative,Negativan
ENG30-14877585-n,Fluid u gasovitom stanju koji nema ni nezavisan oblik ni zapreminu i koji može neograničeno da se širi.,['gas'],"(0.0, 0.0)",negative,Objektivan
ENG30-00730247-n,"dužnost koju morate da ispunite, posebno u oružanim snagama",['zadatak'],"(0.0, 0.0)",positive,Objektivan
ENG30-02176178-a,"complicated in structure; consisting of interconnected parts; ""a complex set of variations based on a simple folk melody""; ""a complex mass of diverse laws and customs""",['složen'],"(0.0, 0.0)",negative,Objektivan
ENG30-00872886-v,Dati nekome savet,"['savetovati', 'posavetovati']","(0.0, 0.0)",positive,Objektivan
ENG30-00099951-n,"prividni podvig, kakav naivni posmatrači smatraju za magičan","['iluzija', 'podvala', 'prevara', 'trik']","(0.0, 0.0)",negative,Negativan
ENG30-04677514-n,Viđliva spoljašnjost nekoga ili nečega.,"['oblik', 'forma']","(0.0, 0.0)",positive,Objektivan
ENG30-02633714-v,nemati ili ne uključivati,"['isključiti', 'isključivati', 'izbaciti', 'izbacivati', 'izuzeti', 'izuzimati', 'nemati']","(0.0, 0.0)",positive,Objektivan
ENG30-01533481-n,poreklom s Kanarskih ostrva i Azorksih ostrva; ima žuto perje i lepo peva,"['kanarinac', 'kanarinka', 'kanarac', 'Serinus canaria']","(0.0, 0.0)",positive,Objektivan
ENG30-02806992-n,zgrada u kojoj se nalaze svlačionice za kupače,"['kupaonica', 'kupatilo']","(0.0, 0.0)",positive,Objektivan
ENG30-02969886-n,"nosač koji se pričrsti za automobil i služi za prenos prtljaga, skija ili slično",['nosač'],"(0.0, 0.0)",positive,Objektivan
ENG30-01126360-v,Umarširati agresivno na nečiju teritoriju vojnim snagama da bi se ona zauzela ili okupirala.,['okupirati'],"(0.0, 0.0)",positive,Negativan
ENG30-06797169-n,Nešto što služi da ukaže ili predloži.,"['znak', 'indikacija']","(0.0, 0.0)",negative,Objektivan
ENG30-00598954-v,"upoznati nešto ili postati nečega svestan, obično slučajno","['čuti', 'naći', 'naučiti', 'opaziti', 'otkriti', 'saznati', 'shvatiti', 'studirati', 'učiti', 'uočiti', 'utvrditi', 'videti']","(0.0, 0.0)",positive,Objektivan
ENG30-00831903-a,"kome nedostaje znanje koje se stiče učenjem, često u određenom polju","['nenaučen', 'neobučen']","(0.0, 0.0)",negative,Objektivan
ENG30-07348399-n,talas koji podiže površinu vode ili zemlje,"['podizanje', 'porast']","(0.0, 0.0)",positive,Objektivan
ENG30-04829282-n,sklonost da se bude ljubazan i milostiv,"['milosrđe', 'milosrdnost', 'milost', 'milostivost', 'samilost', 'velikodušnost']","(0.0, 0.0)",positive,Pozitivan
ENG30-14842703-n,"Nekada se smatralo da je to jedan od četiri elementa od kojih se sastoji svemir (po Empedoklu, arhaično).",['vazduh'],"(0.0, 0.0)",negative,Objektivan
ENG30-02599939-a,koji je povezan sa akademskim institucijama ili sa akademijom,"['akademski', 'univerzitetski']","(0.0, 0.0)",positive,Objektivan
ENG30-00094460-v,promeniti se (u pogledu fizičkih karakteristika i atributa),"['dobiti', 'doći u stanje', 'evoluirati', 'izgraditi', 'izgraditi se', 'narasti', 'postati', 'rasti', 'razvijati', 'razvijati se', 'razviti', 'razviti se', 'steći', 'usvojiti', 'zadobiti', 'zaraditi']","(0.0, 0.0)",positive,Neutralan
ENG30-05598147-n,organ čula mirisa i ulazak u respiratorni trakt; istaknuti deo lica kod ljudi i drugih sisara,"['nos', 'organ njuha']","(0.0, 0.0)",negative,Objektivan
ENG30-01904182-n,Čvrsti uglavnom krečni oklop mekušca.,['školjka'],"(0.0, 0.0)",negative,Objektivan
ENG30-08293336-n,Grupa parnih brodova koji prevoze za istog vlasnika.,['flota'],"(0.0, 0.0)",positive,Objektivan
ENG30-00020410-a,onaj koji je smešten na lokaciji kojoj se ne može pristupiti,"['nepristupačan', 'nedostižan']","(0.0, 0.0)",negative,Objektivan
ENG30-02506546-v,Prisiliti ili obavezati nekoga da uradi nešto.,"['obavezati', 'primorati']","(0.0, 0.0)",negative,Negativan
ENG30-01033189-v,šta objasniti ili tumačiti,"['interpretirati', 'komentarisati', 'napomenuti', 'objasniti', 'objašnjavati', 'pojasniti', 'pojašnjavati', 'prokomentarisati', 'protumačiti', 'tumačiti']","(0.0, 0.0)",positive,Objektivan
ENG30-00637354-n,istraživanje koje traži odgovore,['istraga'],"(0.0, 0.0)",positive,Objektivan
ENG30-01071411-n,popustljivost i saosećanje koje prema počiniocima kakvog krivičnog dela pokazuju lica ili agencije zadužene za sprovođenje pravde,"['blagost', 'milosrđe', 'milosrdnost', 'milost', 'milostivost', 'pomilovanje', 'samilost']","(0.0, 0.0)",positive,Objektivan
ENG30-01256417-n,Čin vođenja.,"['vođenje', 'liderstvo']","(0.0, 0.0)",positive,Objektan
ENG30-04460130-n,struktura viša od svog prečnika; može da stoji sama ili da se priključi većoj građevini,"['toranj', 'kula']","(0.0, 0.0)",positive,Objektivan
ENG30-00867231-v,prekrstiti nekoga (učiniti znak krsta preko nekoga) da bi se nad tom osobom prizvala Božija zaštitila,"['blagosloviti', 'blagosiljati', 'blagoslivati']","(0.0, 0.0)",positive,Pozitivan
ENG30-12392070-n,Neka od brojnih biljaka koje imaju bockave dlačice koje iritiraju kožu (posebno rod Urtica ili porodica Urticaceae).,['kopriva'],"(0.0, 0.0)",negative,Negativan
ENG30-07435533-n,rasprostranjeno širenje infektivne bolesti; mnogo ljudi je zaraženo istovremeno,['epidemija'],"(0.0, 0.0)",negative,Negativan
ENG30-02387910-v,podučavati u školi ili kao u školi,"['edukovati', 'iškolovati', 'obrazovati', 'podučavati', 'podučiti', 'školovati']","(0.0, 0.0)",positive,Objektivan
ENG30-01546111-v,Biti u uspravnom položaju.,['stajati'],"(0.0, 0.0)",positive,Objektivan
ENG30-09947232-n,osoba koja profesionalno komponuje muziku,['kompozitor'],"(0.0, 0.0)",positive,Pozitivan
ENG30-13152742-n,Glavni organ za fotosintezu i isparavanje kod viših biljaka.,"['list', 'lišće']","(0.0, 0.0)",positive,Objektivan
ENG30-02178866-v,"O automobilskim motorima, kada upale prerano.",['preskočiti'],"(0.0, 0.0)",negative,Neutralan
ENG30-09260218-n,Tvrd spoljašnji omotač oko nečega.,['kora'],"(0.0, 0.0)",negative,Objektivan
ENG30-01999798-v,Povesti nekoga negde.,"['dovesti', 'odvesti']","(0.0, 0.0)",positive,Objektivan
ENG30-06285090-n,niska reči koja zadovoljava gramatička pravila jezika,['rečenica'],"(0.0, 0.0)",negative,Objektivan
ENG30-06161223-n,(umetnost) grana filozofije koja se bavi lepotom i ukusom (i naglašava kriterijume evaluacije koje se primjenjuju na umetnost),['estetika'],"(0.0, 0.0)",positive,Objektivan
ENG30-01063049-v,objaviti neki zvanični dokument (kao što je nalog),['izdati'],"(0.0, 0.0)",negative,Objektivan
ENG30-00179060-v,oduzeti ili ukloniti,"['oduzeti', 'skinuti']","(0.0, 0.0)",negative,Negativan
ENG30-07996598-n,kolonija zečeva,['jazbina'],"(0.0, 0.0)",negative,Odgovor
ENG30-03327841-n,Okružuje točkove automobila.,"['blatobran', 'krilo']","(0.0, 0.0)",negative,Objektivan
ENG30-13930725-n,"Odnos obeležen jakom zavisnošću od drugih,  posebno vezanost putem libida, najčešće za roditelje.","['anaklitizam', 'bliskost']","(0.0, 0.0)",positive,Objašn
ENG30-01127245-n,čin prisiljavanja silom ili autoritetom,"['nametanje', 'prinuda', 'prisila', 'prisiljavanje']","(0.0, 0.0)",negative,Negativan
ENG30-02383440-v,Skloniti se od učestvovanja u nečemu ili prekinuti veze s nečim.,"['otići', 'napustiti']","(0.0, 0.0)",negative,Neutralan
ENG30-13783816-n,Takva matematička relacija koja jednom element jednog skupa pridružuje bar jedan element drugog sk,"['funkcija', 'matematička funkcija']","(0.0, 0.0)",positive,Objektivan
ENG30-02685153-a,O nebu ili koji se odnosi na nebo.,['nebeski'],"(0.0, 0.0)",positive,Objektan
ENG30-07924276-n,"voćni sok, posebno onaj koji nije razblažen",['nektar'],"(0.0, 0.0)",positive,Objektivan
ENG30-11452079-n,Sposobnost fizičkih sistema da rade; jedinice za energiju su džuli i ergi.,"['energija', 'snaga']","(0.0, 0.0)",positive,Objektivan
ENG30-07452251-n,bogata i spektakularna ceremonija,"['ceremonija', 'parada', 'povorka']","(0.0, 0.0)",positive,Pozitivan
ENG30-14446652-n,stanje napetosti i osećanja bolova,"['bolnost', 'iritacija', 'napetost', 'nelagodnost', 'neprijatnost', 'neudobnost', 'neugodnost']","(0.0, 0.0)",negative,Negativan
ENG30-00442218-b,na pristojan i moralno ugledan način,"['moralno', 'pošteno', 'ugledno']","(0.0, 0.0)",positive,Objektivan
ENG30-05700793-n,stanje duboke obuzetosti,"['sanjarija', 'maštarija', 'fantazija']","(0.0, 0.0)",positive,Ne mogu kl
ENG30-00254769-n,Čin uklanjanja dlaka brijačem.,['brijanje'],"(0.0, 0.0)",positive,Objektivan
ENG30-01717016-v,"U umetnosti stvoriti sliku nečega, ili sličnost sa nečim.","['predstaviti', 'stvoriti sliku']","(0.0, 0.0)",positive,Objektivan
ENG30-10518602-n,"Član monaškog reda koji se zakleo na siromaštvo, poslušnost i krepost.",['redovnik'],"(0.0, 0.0)",positive,Objektivan
ENG30-06406317-n,"kratka poruka (kao u knjizi, muzičkom delu ili na fotografiji) posvećena nekom ili nečemu",['posveta'],"(0.0, 0.0)",positive,Pozitivan
ENG30-00767477-n,zao čin koji nije nužno zakonski kažnjiv,"['zločin', 'zločinstvo']","(0.0, 0.0)",negative,Negativan
ENG30-02561995-v,Završiti nešto.,"['obaviti', 'uraditi']","(0.0, 0.0)",positive,Objektivan
ENG30-01128655-n,čin savladavanja ili potčinjavanja nekoga,"['autoritet', 'dominacija', 'kontrola', 'moć', 'ovladavanje', 'prevlast', 'sila', 'vlast']","(0.0, 0.0)",negative,Neutralan
ENG30-07709333-n,bilo koja od raznih lisnatih biljaka ili njihovi listovi i korenovi koji se jedu kao povrće,"['zeleniš', 'zelen', 'lisnato povrće']","(0.0, 0.0)",positive,Objektivan
ENG30-02440523-n,"meko, mesnato jastuče koje se nalazi na donjoj površini stopala životinja ili ljudskog prsta","['jastučak', 'jastučić', 'jastuče']","(0.0, 0.0)",positive,Objektivan
ENG30-01127245-n,čin prisiljavanja silom ili autoritetom,"['nametanje', 'prinuda', 'prisila', 'prisiljavanje']","(0.0, 0.0)",negative,Negativan
ENG30-02020590-v,Doći na odredište ili određenu tačku ili nivo.,"['dostignuti', 'doći']","(0.0, 0.0)",positive,Objektivan
ENG30-06301012-n,jedna od osam Isusovih izreka sa početka Besede na gori; na latinskom svaka izreka počinje sa ` beatus ` (blažen),['blaženstvo'],"(0.0, 0.0)",positive,Objektivan
ENG30-13250398-n,Imovina koja ima ekonomsku upotrebljivost: novčana ili razmenjiva vrednost.,['bogatstvo'],"(0.0, 0.0)",positive,Objektivan
ENG30-00413432-a,"koji koriste nepismena, plemenska ili neindustrijska društva","['grub', 'primitivan']","(0.0, 0.0)",negative,Neutralan
ENG30-13354420-n,imovina na raspolaganju u proizvodnji nove imovine,"['kapital', 'radni kapital']","(0.0, 0.0)",positive,Objektivan
ENG30-04033425-n,Jedna od četiri karte iz špila na čijem je licu slika kraljice.,"['kraljica', 'dama']","(0.0, 0.0)",positive,Objektivan
ENG30-09503282-n,osoba (obično žena) za koju se smtra da ima posebne moći koje potiču od đavola,['veštica'],"(0.0, 0.0)",negative,Negativan
ENG30-14435353-n,stanje kada je neko prvi po značaju,"['primat', 'prvenstvo']","(0.0, 0.0)",positive,Objektivan
ENG30-00044150-n,Čin primene (koji daje praktična sredstva da se nešto postigne).,"['sprovođenje', 'provođenje', 'izvršenje']","(0.0, 0.0)",negative,Objektivan
ENG30-05198928-n,moć ili pravo da se kakav nameravani ili predlagani čin zabrani ili odbije (posebno moć izvršnog poglavara da odbije zakon koji donese zakonodavna grana),['veto'],"(0.0, 0.0)",negative,Neutralan
ENG30-00785962-v,sprovoditi istragu o nečemu,"['istražiti', 'islediti']","(0.0, 0.0)",positive,Objektivan
ENG30-00734482-n,"nezakonito uplitanje u čiji tuđi posed (lična imovina kao i nekretnine), ili postupak pokrenut za povraćaj štete","['kršenje', 'prekoračenje', 'prekršaj', 'uzurpacija']","(0.0, 0.0)",negative,Negativan
ENG30-02160552-v,prikazivati se emitovanjem svetlosti kao zračenjem,['zračiti'],"(0.0, 0.0)",positive,Objektivan
ENG30-08524735-n,"Velika, gusto naseljena gradska zona; može da sadrži više nezavisnih administrativnih područja.","['metropola', 'velegrad']","(0.0, 0.0)",positive,Objektivan
ENG30-04306847-n,skulptura koja predstavlja ljude ili životinje,"['kip', 'skulptura', 'spomenik', 'statua']","(0.0, 0.0)",positive,Objektivan
ENG30-01741446-v,pripremiti za useve,"['kultivirati', 'kultivisati', 'negovati']","(0.0, 0.0)",positive,Answer obj
ENG30-00114837-v,"promeniti u pogledu prirode, svrhe ili funkcije, naročito podvrgavanjem hemijskoj promeni","['prebaciti', 'preobratiti', 'pretvarati', 'pretvoriti', 'promeniti']","(0.0, 0.0)",negative,Objektivan
ENG30-02197781-v,smatrati da ste u određenom stanju ili na određenom mestu,"['naći', 'opaziti', 'otkriti', 'otkrivati', 'pronaći']","(0.0, 0.0)",positive,Objektivan
ENG30-00232386-n,Čin otkazivanja; opozivanje nekog dogovora.,['otkaz'],"(0.0, 0.0)",negative,Negativan
ENG30-09930876-n,osoba koja zabavlja druge blesavim ponašanjem,"['klovn', 'luda']","(0.0, 0.0)",positive,Negativan
ENG30-07453638-n,svečani čin valdaočevog ustoličenja,"['koronacija', 'krunisanje']","(0.0, 0.0)",positive,Pozitivan
ENG30-00921738-v,označiti kao kakvim znakom,"['artikulisati', 'obeležavati', 'obeležiti', 'označavati', 'označiti']","(0.0, 0.0)",positive,Odgovor
ENG30-11444117-n,Trajan kraj svih životnih funkcija u organizmu ili delu organizma.,['smrt'],"(0.0, 0.0)",negative,Negativan
ENG30-04338359-n,Zbirka predmeta naredanih na jedno vlakno.,"['niz', 'niska']","(0.0, 0.0)",positive,Objektivan
ENG30-08591269-n,država na čijem čelu se nalazi kralj,"['kraljevina', 'kraljevstvo']","(0.0, 0.0)",positive,Objektivan
ENG30-04634540-n,preplavljen entuzijazmom,"['elan', 'energičnost', 'entuzijazam', 'polet', 'uzbuđenje']","(0.0, 0.0)",positive,Pozitivan
ENG30-00094460-v,promeniti se (u pogledu fizičkih karakteristika i atributa),"['dobiti', 'doći u stanje', 'evoluirati', 'izgraditi', 'izgraditi se', 'narasti', 'postati', 'rasti', 'razvijati', 'razvijati se', 'razviti', 'razviti se', 'steći', 'usvojiti', 'zadobiti', 'zaraditi']","(0.0, 0.0)",positive,Neutralan
ENG30-08318904-n,"savetodavna, zakonodavna, upravna ili sudska skupština",['skupština'],"(0.0, 0.0)",positive,Neutralan
ENG30-03091374-n,Nešto što povezuje.,"['veza', 'spojni element']","(0.0, 0.0)",negative,Objektivan
ENG30-02856286-a,o vrsti pesništva koje izražava emocije (često u vidu pesme) ili koji je povezan sa takvim pesništvom,['lirski'],"(0.0, 0.0)",positive,Pozitivan
ENG30-01180206-v,Služiti kao hrana za nekoga.,['hraniti'],"(0.0, 0.0)",positive,Objektivan
ENG30-14001031-n,lična nezavisnost,"['autarkija', 'nezavisnost', 'samodovoljnost']","(0.0, 0.0)",positive,Objektivan
ENG30-00240810-v,postati duži putem rastezanja i povlačenja,"['istezati', 'izdužiti', 'produžiti', 'protegnuti', 'pružiti', 'rastegnuti', 'razvući']","(0.0, 0.0)",positive,Neutralan
ENG30-05849789-n,istaknuti aspekat nečega,['obeležje'],"(0.0, 0.0)",positive,Objektivan
ENG30-01465506-v,ređanje reči teksta tako da budu u skladu,['složiti'],"(0.0, 0.0)",positive,Objektivan
ENG30-05699770-n,nesigurno stanje uma,['neodlučnost'],"(0.0, 0.0)",negative,Negativan
ENG30-02547586-v,"Pružiti pomoć, biti na usluzi.",['pomoći'],"(0.0, 0.0)",positive,Objektivan
ENG30-06325145-n,"funkcionalna reč koja se kombinuje sa imenicom, zamenicom ili imeničkom sintagmom dajući tako predloško-padežnu konstrukciju koja može imati pridevsku ili prilošku funkciju",['predlog'],"(0.0, 0.0)",positive,Objektivan
ENG30-01233802-n,čin prisustva,"['dostupnost/prisutnost', 'prisustvo', 'prisutnost']","(0.0, 0.0)",positive,Objektivan
ENG30-07140978-n,Diskusija u kojoj se iznose argumenti za ili protiv nekog predloga.,"['rasprava', 'debata', 'spor']","(0.0, 0.0)",negative,Objektivan
ENG30-02450505-v,Sprečiti da se nešto desi ili da bude u određenom stanju.,"['sprečiti', 'suzdržati', 'omesti', 'zaprečiti']","(0.0, 0.0)",negative,Objektivan
ENG30-05718935-n,(zvuci koje proizvode pevači ili muzički instrumenti (ili reprodukcija ovih zvukova),['muzika'],"(0.0, 0.0)",positive,Objektivan
ENG30-03145147-n,časovnik koji oglašava sate zvukom koji nalikuje na zov kukavice,['kukavica'],"(0.0, 0.0)",negative,Objektivan
ENG30-07132729-n,(fonologija) gubitak glasova unutar reči (kao u `haj'mo` za` hajdemo`),['sinkopa'],"(0.0, 0.0)",negative,Objektivan
ENG30-02116980-v,provocirati ili uzbuditi,"['delovati na', 'izazivati', 'izazvati', 'izvršiti uticaj', 'uplivisati', 'uticati', 'uzbuditi', 'uzbuđivati', 'vršiti uticaj']","(0.0, 0.0)",negative,Neutralan
ENG30-00378664-v,uništiti vatrom,"['paliti', 'sagoreti', 'sagorevati', 'sažeći', 'spaliti', 'spržiti']","(0.0, 0.0)",negative,Negativan
ENG30-00268557-n,čin vraćanja nečega ili nekog u zadovoljavajući položaj,"['obnavljanje', 'oporavak', 'renoviranje', 'restauracija', 'vraćanje u ispravno stanje', 'vraćanje u prethodno stanje']","(0.0, 0.0)",positive,Objektivan
ENG30-09247410-n,vidljiva masa vode i leda ili ledenih čestica koje se drže na zamašnoj visini,['oblak'],"(0.0, 0.0)",negative,Objektivan
ENG30-09871364-n,Čovek koji je ljubavnik devojci ili mladoj ženi.,"['dečko', 'momak']","(0.0, 0.0)",positive,Pozitivan
ENG30-02784732-n,ukras koji se sastoji od trake ili štrafte u drugačijoj boji ili od drugačijeg materijala,"['lenta', 'pruga', 'štrafta', 'traka', 'vrpca']","(0.0, 0.0)",negative,Objektivan
ENG30-14012173-n,koji više nije aktivan; ugašen,"['gašenje', 'istrebljenje', 'izumiranje', 'uništenje']","(0.0, 0.0)",negative,Negativan
ENG30-07609840-n,Jelo koje se poslednje servira u obroku.,"['desert', 'poslastica']","(0.0, 0.0)",positive,Objektivan
ENG30-05930736-n,Vidljiva struktura.,"['oblik', 'forma']","(0.0, 0.0)",positive,Objektivan
ENG30-00770141-v,skloniti koga ubeđivanjem,"['obeshrabriti', 'obeshrabrivati', 'odvratiti']","(0.0, 0.0)",negative,Negativan
ENG30-13279262-n,Naknada.,"['plata', 'zarada', 'lični dohodak', 'nadoknada']","(0.0, 0.0)",positive,Objektivan
ENG30-13485767-n,"spajanje susednih zvukova, slogova ili reči",['fuzija'],"(0.0, 0.0)",positive,Objektivan
ENG30-06613056-n,pasaž ili izraz koje se navodi ili citira,"['navod', 'citat']","(0.0, 0.0)",negative,The given text is
ENG30-00550341-n,neočekivana aktivnost glumca radi postizanja dramskog efekta,"['dosetka', 'štos']","(0.0, 0.0)",negative,Objektivan
ENG30-01223616-v,Umotati u talase ili lokne (o kosi).,"['uviti', 'ukovrčati', 'uvijati']","(0.0, 0.0)",negative,Objektivan
ENG30-07456906-n,Period igre tokom koga je jedan tim u napadu (u sportovima).,"['inicijativa', 'napad', 'akcija']","(0.0, 0.0)",negative,Objektivan
