ILI,definition,lemma_names,sentiment_SWN,sentiment_lexicon,sentiment_sa
ENG30-03387016-n,Najniža podrška strukturi.,"['osnov', 'temelj', 'baza']","(0.0, 0.0)",positive,Negativan
ENG30-05669797-n,kakva praksa koja se tradicijom prenela iz prošlosti,"['baština', 'nasleđe', 'tradicija']","(0.0, 0.0)",positive,Neutralan
ENG30-02255268-v,dozvoliti kome da šta ima,"['dati', 'davati', 'deliti', 'dodeliti', 'dodeljivati', 'podeliti', 'prepustiti', 'raspodeliti', 'razdati']","(0.0, 0.0)",positive,Negativan
ENG30-07213395-n,Govorni čin koji jasno pokazuje nešto.,"['otkriće', 'otkrivanje']","(0.0, 0.0)",positive,Neutralan
ENG30-02737833-n,bilo kakav ekstremitet koji podseća na ruku,"['grana', 'grana (deo drveta)', 'grana drveta', 'grančica', 'noga', 'ogranak', 'pritoka', 'ruka', 'rukav', 'rukavac', 'ud']","(0.0, 0.0)",positive,Neutralan
ENG30-02207647-n,sterilni mrav ili termit bez krila koji ima veliku glavu i jake čeljusti prilagođene za odbranu kolonije,"['vojnik', 'ratnik']","(0.0, 0.0)",positive,Neutralan
ENG30-02484208-a,koji se kreće ili raste naviše,"['rastući', 'usponski']","(0.0, 0.0)",positive,Neutralan
ENG30-00757856-v,napustiti svoja uverenja ili veze,"['izdati', 'napustiti']","(0.0, 0.0)",negative,Negativan
ENG30-15212455-n,Mesec koji dolazi posle jula a pre septembra.,"['avgust', 'kolovoz']","(0.0, 0.0)",positive,Neutralan
ENG30-02385153-v,izgubiti kakavu poziciju ili moć ,"['gubiti', 'izgubiti', 'padati', 'pasti']","(0.0, 0.0)",negative,Negativan
ENG30-01127245-n,čin prisiljavanja silom ili autoritetom,"['nametanje', 'prinuda', 'prisila', 'prisiljavanje']","(0.0, 0.0)",negative,Negativan
ENG30-00865764-n,Rast mikroorganizama u pogodnoj sredini (biologija).,['kultura'],"(0.0, 0.0)",positive,Neutralan
ENG30-06582403-n,"zadati niz koraka, deo većeg računarskog programa","['funkcija', 'procedura', 'rutina', 'podprogram', 'podrutina']","(0.0, 0.0)",positive,Neutralan
ENG30-00486018-v,dovesti do zaključka ili dovesti do uspešnog razrešenja,"['ispuniti', 'izvesti', 'izvršiti', 'obaviti', 'ostvariti', 'sprovesti']","(0.0, 0.0)",positive,Neutralan
ENG30-05517578-n,male anatomske strukture u obliku kesice ii mehura koji sadrže tečnost.,"['vezikula', 'cista']","(0.0, 0.0)",negative,Negativan
ENG30-00262552-b,na prijateljski način,['prijateljski'],"(0.0, 0.0)",positive,Neutralan
ENG30-05058140-n,"Tempo, obično brz, kojim se nešto događa.","['brzina', 'hitrost']","(0.0, 0.0)",positive,Negativan
ENG30-07308889-n,primer nečega,['slučaj'],"(0.0, 0.0)",negative,Neutralan
SRP-475189302,Gljiva na drvetu; trud za kresanje.,"['guba', 'Polyporus fomentarius']","(0.0, 0.0)",negative,Neutralan
ENG30-01177327-n,"odbijanje da prihvati neki autoritet, kod ili konvencija","['buna', 'neposlušnost', 'pobuna', 'revolt', 'revolucija', 'ustanak']","(0.0, 0.0)",negative,Negativan
ENG30-07395623-n,kratka prodorna buka,"['škripa', 'pisak']","(0.0, 0.0)",negative,Negativan
ENG30-01906749-n,"Najniži tip višećelijskih životinja koje žive najčešće u moru, pojedinačno ili u kolonijama, pričvršćene na dno ili predmete.","['spužva', 'sunđer']","(0.0, 0.0)",negative,Neutralan
ENG30-02152991-n,životinja koja se lovi za hranu ili iz zabave,['divljač'],"(0.0, 0.0)",negative,Negativan
ENG30-09633969-n,Osoba koja krši morlne ili zakonske norme.,"['prekršitelj', 'krivac']","(0.0, 0.0)",negative,Negativan
ENG30-02541509-v,"Biti delegat ili zastupnik, predstavljati nečije interese ili biti zamena.","['predstavljati', 'reprezentovati']","(0.0, 0.0)",negative,Negativan
ENG30-00120784-a,biti ili imati nepoznat ili neimenovan izvor,"['neidentifikovan', 'neimenovan', 'neodređen', 'nepoznat', 'nespecifikovan', 'skriven']","(0.0, 0.0)",negative,Neutralan
ENG30-08387213-n,najsnažniji članovi društva,"['aristokratija', 'plemstvo']","(0.0, 0.0)",positive,Negativan
ENG30-02585050-v,pokušati uzavreti javno mnjenje,"['buditi', 'drmati', 'probuditi', 'prodrmati', 'protresti', 'razbuditi', 'razmrdati', 'tresti', 'uspaliti', 'zapaliti']","(0.0, 0.0)",negative,Negativan
ENG30-14012173-n,koji više nije aktivan; ugašen,"['gašenje', 'istrebljenje', 'izumiranje', 'uništenje']","(0.0, 0.0)",negative,Negativan
ENG30-10787470-n,Odrasla ženska osoba (nasuprot odrasloj muškoj osobi).,['žena'],"(0.0, 0.0)",positive,Neutralan
ENG30-04306847-n,skulptura koja predstavlja ljude ili životinje,"['kip', 'skulptura', 'spomenik', 'statua']","(0.0, 0.0)",positive,Neutralan
ENG30-10112129-n,Muški redovnik koji živi u manastiru i koji se posvetio molitvi i radu.,['monah'],"(0.0, 0.0)",positive,Neutralan
ENG30-01227908-n,čin pokazivanja poštovanja prema drugima,"['ljubaznost', 'pristojnost']","(0.0, 0.0)",positive,Neutralan
ENG30-01079480-v,"sa kakvim se protivnikom u sportu, igri ili bici nadmetati","['igrati', 'izazvati', 'ogledati se s kim', 'sastajati se', 'sastati se', 'sresti', 'sresti se', 'sretati']","(0.0, 0.0)",negative,Negativan
ENG30-01726879-v,kakav ritam opetovanim udarcima proizvoditi,"['bubnjati', 'dobovati', 'kucati', 'lupati', 'lupkati', 'tući', 'udarati']","(0.0, 0.0)",negative,Negativan
ENG30-01404702-a,"(o rukopisu, štampanom materijalu, itd.) koji je moguće pročitati","['čitak', 'čitljiv']","(0.0, 0.0)",positive,Neutralan
ENG30-03171356-n,struktura koja se koristi za odbranu,"['bedem', 'linija odbrane']","(0.0, 0.0)",positive,Neutralan
ENG30-02815950-n,"dug i debeo komad drveta, metala ili maltera itd, koji se koristi u građevinarstvu",['greda'],"(0.0, 0.0)",positive,Neutralan
ENG30-13952171-n,onaj ko se nalazi u podređenom položaju,"['lakej', 'podanik', 'posilni', 'potčinjeni', 'rob', 'robinja', 'sluga', 'sluškinja', 'služavka']","(0.0, 0.0)",negative,Neutralan
ENG30-12397210-n,Biljka jakog mirisa od čijeg se osušenog lišća pravi mnogo halucinantnih droga; sirovina za tkaninu i užad.,"['hašiš', 'marihuana', 'belojka', 'Cannabis sativa']","(0.0, 0.0)",negative,Neutralan
ENG30-00598954-v,"upoznati nešto ili postati nečega svestan, obično slučajno","['čuti', 'naći', 'naučiti', 'opaziti', 'otkriti', 'saznati', 'shvatiti', 'studirati', 'učiti', 'uočiti', 'utvrditi', 'videti']","(0.0, 0.0)",positive,Neutralan
ENG30-13524399-n,bilo koji proces koji čini da se zvuci ne izgovaraju pri izgovaranju reči ili izraza,"['brisanje', 'izostavljanje']","(0.0, 0.0)",negative,Neutralan
ENG30-05920159-n,Ideja koja se razmatra u dokumentu ili diskursu.,"['tema', 'suština']","(0.0, 0.0)",positive,Neutralan
ENG30-00334996-v,"Uništiti integritet nečega, obično silom; razdvojiti u deliće ili fragmente.","['polomiti', 'razlupati', 'razbiti', 'skrhati']","(0.0, 0.0)",negative,Negativan
ENG30-08649345-n,mesto unutar zone koje se identifikuje kao relativno u odnosu na centar,['strana'],"(0.0, 0.0)",negative,Neutralan
ENG30-00555648-n,Čin užurbanog kretanja na nepažljiv način.,"['žurba', 'hitnja', 'jurnjava']","(0.0, 0.0)",negative,Negativan
ENG30-08591269-n,država na čijem čelu se nalazi kralj,"['kraljevina', 'kraljevstvo']","(0.0, 0.0)",positive,Neutralan
ENG30-00099951-n,"prividni podvig, kakav naivni posmatrači smatraju za magičan","['iluzija', 'podvala', 'prevara', 'trik']","(0.0, 0.0)",negative,Negativan
ENG30-02779420-a,O kazni ili kažnjavanju.,['kazneni'],"(0.0, 0.0)",negative,Neutralan
ENG30-08272961-n,"Grupa ljudi, občno privremena koja ima zajednički cilj.",['savez'],"(0.0, 0.0)",positive,Neutralan
ENG30-00892861-n,podučavanje držanjem predavanja o nekom predmetu (obično pred odeljenjem učenika ili studenata),['predavanje'],"(0.0, 0.0)",negative,Neutralan
ENG30-01513430-v,Otresti se (nečega).,"['otresti', 'baciti', 'izbrisati']","(0.0, 0.0)",negative,Negativan
ENG30-09296121-n,deo mora ili okeana koji je većim delom okružen kopnom,['zaliv'],"(0.0, 0.0)",positive,Neutralan
ENG30-06325145-n,"funkcionalna reč koja se kombinuje sa imenicom, zamenicom ili imeničkom sintagmom dajući tako predloško-padežnu konstrukciju koja može imati pridevsku ili prilošku funkciju",['predlog'],"(0.0, 0.0)",positive,Neutralan
ENG30-00403249-b,Na značajan način.,"['značajno', 'važno']","(0.0, 0.0)",positive,Neutralan
SRP-129243479,Vrsta otrovne zmije.,"['poskok', 'grabarka', 'kamenjarka', 'crnokrug', 'Vipera ammodžtes']","(0.0, 0.0)",negative,Negativan
ENG30-00492706-v,Učiniti nečistim.,"['zaraziti', 'zagaditi']","(0.0, 0.0)",negative,Negativan
ENG30-00831903-a,"kome nedostaje znanje koje se stiče učenjem, često u određenom polju","['nenaučen', 'neobučen']","(0.0, 0.0)",negative,Neutralan
ENG30-07193184-n,traženje informacija,['ispitivanje'],"(0.0, 0.0)",negative,Neutralan
ENG30-00235110-v,nastaviti ili produžiti,"['produžiti', 'proširiti']","(0.0, 0.0)",positive,Neutralan
ENG30-08511777-n,Deo organa najbliži njegovoj tački ležišta (biologija).,['osnova'],"(0.0, 0.0)",negative,Neutralan
ENG30-00082308-v,smanjiti bol ili neprijatnosti ; ublažiti,"['olakšati', 'smiriti', 'tešiti', 'umiriti', 'utešiti']","(0.0, 0.0)",positive,Neutralan
ENG30-00750730-n,čiji pokušaj da te natera da uradiš nešto glupo ili neoprezno,"['pritisak', 'šega', 'trik']","(0.0, 0.0)",negative,Negativan
ENG30-02761897-v,učiniti da nešto prestane da gori ili svetli,"['ugasiti', 'utrnuti']","(0.0, 0.0)",negative,Negativan
ENG30-00007347-n,Neki objekat koji uzrokuje neka dešavanja.,"['agens', 'pokretač']","(0.0, 0.0)",positive,Neutralan
ENG30-00120784-a,biti ili imati nepoznat ili neimenovan izvor,"['neidentifikovan', 'neimenovan', 'neodređen', 'nepoznat', 'nespecifikovan', 'skriven']","(0.0, 0.0)",negative,Neutralan
ENG30-05794694-n,Kognitivni proces razmišljanja o onome što ćete raditi kada se nešto dogodi.,['planiranje'],"(0.0, 0.0)",positive,Neutralan
ENG30-02836658-a,Koji se odnosi ili koji može da nastane od živog organizma.,['organski'],"(0.0, 0.0)",positive,Neutralan
ENG30-01014990-n,Čin skupljanja nečega.,['skupljanje'],"(0.0, 0.0)",positive,Negativan
ENG30-01976841-v,Padati okomito.,"['pasti', 'padati']","(0.0, 0.0)",negative,Negativan
ENG30-08274923-n,akademski svet,"['akademija', 'univerzitet']","(0.0, 0.0)",positive,Neutralan
ENG30-02298766-a,koji nije u skladu sa standardnom upotrebom,"['neprihvatljiv', 'nezadovoljavajući']","(0.0, 0.0)",negative,Negativan
ENG30-00973077-n,Oružani sukob protiv neprijatelja.,"['rat', 'vojna', 'vojevanje', 'ratovanje']","(0.0, 0.0)",negative,Negativan
ENG30-00529347-a,bez uslova ili ograničenja,"['apsolutan', 'potpun', 'totalan']","(0.0, 0.0)",positive,Neutralan
ENG30-05627785-n,stan Boga i anđela,"['nebesa', 'nebo', 'nirvana', 'raj']","(0.0, 0.0)",positive,Neutralan
ENG30-00737070-n,čin neprikladne intimnosti,"['familijarnost', 'intimiziranje', 'intimnost', 'nepodobnost', 'sloboda']","(0.0, 0.0)",positive,Negativan
ENG30-00717684-a,"karakteristika apsolutnog vladara ili vladanja, koji ima putpunu vlast","['atokratski', 'despotski', 'tiranski', 'diktatorski', 'autoritaran']","(0.0, 0.0)",negative,Negativan
ENG30-02339413-v,Opskrbiti nekoga opremom za posebnu namenu.,['opremiti'],"(0.0, 0.0)",negative,Neutralan
ENG30-00095121-n,čin okajanja greha ili nepravde (naročito putem umirivanja božanstva),['pokajanje'],"(0.0, 0.0)",negative,Negativan
ENG30-01674464-a,"koristi se za ljude i živa bića, koji su u ranom stadijumu života ili razvoja i rasta","['mlad', 'nezreo']","(0.0, 0.0)",negative,Neutralan
ENG30-04074482-n,Terapija koja leči bolest ili ublažava bol.,"['lek', 'kura']","(0.0, 0.0)",positive,Neutralan
ENG30-00887325-v,nameniti neko delo književnosti u manje formalnom stilu,['posvetiti'],"(0.0, 0.0)",positive,Neutralan
ENG30-02068974-n,Mali kit zuban sa izduženom vilicom; hrani se ribama i mekušcima; brzi su i dobro plivaju.,"['delfin', 'pliskavica']","(0.0, 0.0)",positive,Neutralan
ENG30-01887896-n,Mladunče domaće životinje - krave.,['tele'],"(0.0, 0.0)",positive,Negativan
ENG30-00222485-n,čin ubijanja sebe samog,"['samoubistvo', 'suicid']","(0.0, 0.0)",negative,"Molilim se da budem neutralan, ali ovo je tačka iznad sumnje Odgovor negativan"
ENG30-00816556-v,proglasiti neistinitim; pobiti kakvu tvrdnju,"['opovrgavati', 'opovrgnuti', 'osporavati', 'osporiti', 'poreći', 'poricati', 'sporiti']","(0.0, 0.0)",negative,Negativan
ENG30-01846916-v,Putovati po ili preko (npr. okeana).,"['preći', 'prelaziti']","(0.0, 0.0)",positive,Neutralan
ENG30-01363648-v,"naneti na površinu, kao boju, šminku itd.","['naneti', 'namazati']","(0.0, 0.0)",negative,Neutralan
ENG30-02574205-v,Napraviti nekog žrtvom prevare.,"['prevariti', 'obmanuti']","(0.0, 0.0)",negative,Negativan
ENG30-05981230-n,Cilj koji treba dostići i za koji se veruje da se može dostići.,"['cilj', 'meta']","(0.0, 0.0)",positive,Neutralan
ENG30-13992514-n,imunitet od proizvoljne demonstracije vlasti: politička nezavisnost,"['autonomija', 'sloboda']","(0.0, 0.0)",positive,Negativan
ENG30-00748282-v,nametnuti nešto neprijatno,"['nametati', 'nametnuti', 'naneti', 'naneti bol', 'nanositi']","(0.0, 0.0)",negative,Negativan
ENG30-00169955-a,onaj koji deluje poput magneta; poseduje sposobnost da namami i privuče;,['privlačan'],"(0.0, 0.0)",positive,Negativan
ENG30-08179879-n,Ljudi koji nastanjuju teritoriju ili državu.,"['populacija', 'stanovništvo']","(0.0, 0.0)",positive,Neutralan
ENG30-01516534-v,"koga na kakvu radnju ili kakvo stanje prisiliti ili ga da kakvu radnju vrši ili u kakvom stanju da bude sprečiti, bilo fizički bilo metaforički","['naterati', 'primorati', 'prinuditi', 'prisiliti', 'pritisnuti']","(0.0, 0.0)",negative,Neutralan
ENG30-05699770-n,nesigurno stanje uma,['neodlučnost'],"(0.0, 0.0)",negative,Negativan
ENG30-07028373-n,Sled nota koje obrazuju prepoznatljivu sekvencu.,"['arija', 'melodija', 'tema']","(0.0, 0.0)",positive,Neutralan
ENG30-02585489-v,izazvati patnju,"['progoniti', 'ugnjetavati']","(0.0, 0.0)",negative,Negativan
ENG30-03845550-n,"Polučvrsta smeša koja obično sadrži lek, za spoljašnju upotrebu, kao lek ili za ublažavanje nadržaja.","['mast', 'balzam', 'melem']","(0.0, 0.0)",negative,Neutralan
ENG30-01414626-v,"snažno udariti rukom, pesnicom ili nekim teškim instrumentom","['biti (1.l.sg. bijem)', 'izudarati', 'lupati', 'lupiti', 'tući', 'udarati', 'udariti']","(0.0, 0.0)",negative,Negativan
ENG30-03243218-n,"U računarstvu, uređaj koji piše podatke ili čita podatke sa memorijskog medijuma.",['pogon'],"(0.0, 0.0)",negative,Neutralan
ENG30-01756292-a,onaj koji je kratkog veka,"['efemeran', 'kratkotrajan', 'kratkovečan', 'prolazan']","(0.0, 0.0)",negative,Negativan
ENG30-00685683-v,Ne pristati na prihvatanje ili priznanje nečega.,['odbaciti'],"(0.0, 0.0)",negative,Negativan
ENG30-09347779-n,Nisko natopljeno zemljište sa travnatom vegetacijom; obično je prelazna zona između zemlje i vode.,"['močvara', 'rit', 'baruština']","(0.0, 0.0)",negative,Neutralan
ENG30-02633714-v,nemati ili ne uključivati,"['isključiti', 'isključivati', 'izbaciti', 'izbacivati', 'izuzeti', 'izuzimati', 'nemati']","(0.0, 0.0)",negative,Negativan
ENG30-04840285-n,sklonost obavljanju dobrovoljnih ili dobrotvornih poslova,"['dobrota', 'dobrovoljnost', 'velikodušnost']","(0.0, 0.0)",positive,Neutralan
ENG30-05826469-n,bilo koji dokaz koji pomaže da se ustanovi neistinitost nečega,"['opovrgavanje', 'protivdokaz', 'pobijanje']","(0.0, 0.0)",negative,Negativan
ENG30-02560164-v,obezbediti poštovanje zakona i pravila,"['implementirati', 'izvršavati', 'izvršiti', 'nametati', 'nametnuti', 'primeniti', 'primenjivati', 'sprovesti', 'sprovesti silom', 'sprovoditi', 'sprovoditi silom']","(0.0, 0.0)",negative,Neutralan
ENG30-07997703-n,Kolekcija stvari koje dele iste atribute.,"['kategorija', 'klasa', 'vrsta', 'razred', 'red']","(0.0, 0.0)",positive,Neutralan
ENG30-06378427-n,pesma sastavljena od 3 strofe i anvoa,['balada'],"(0.0, 0.0)",positive,Neutralan
ENG30-13916623-n,"Tkivo koje čini gornji tvrdi omotač, na primer voća.","['kora', 'ljuska']","(0.0, 0.0)",negative,Neutralan
ENG30-02015598-v,"otići iz sobe, zemlje, autobusa itd.","['izaći', 'istupiti', 'napustiti', 'izići']","(0.0, 0.0)",negative,Neutralan
ENG30-01123148-a,"imati poželjne ili pozitivne kvalitete, posebno one koji su pogodni za određenu stvar","['častan', 'dobar', 'pouzdan']","(0.0, 0.0)",positive,Neutralan
ENG30-02670683-n,Pedala koja kontroliše vratnicu za dotok gasa.,"['akcelerator', 'gas']","(0.0, 0.0)",negative,Neutralan
ENG30-02129709-v,"videti i razumjeti, imati dobro oko","['gledati', 'otkriti', 'pogledati', 'uočavati', 'uočiti', 'videti']","(0.0, 0.0)",positive,Neutralan
ENG30-00803617-n,Čin upravljanja ili kontrolisanja nečega.,"['kontrolisanje', 'kontrola', 'upravljanje']","(0.0, 0.0)",positive,Negativan
ENG30-00035465-a,Pun aktivnosti ili uključen u neprestane aktivnosti.,['aktivan'],"(0.0, 0.0)",positive,Negativan
ENG30-01753788-v,Učiniti da nešto postane.,['stvoriti'],"(0.0, 0.0)",positive,Negativan
ENG30-10557854-n,Učena osoba (posebno u društvenim naukama); neko ko je dugotrajnim učenjem ovladao jednom ili više disciplina.,"['učenjak', 'učena osoba', 'student']","(0.0, 0.0)",positive,Neutralan
ENG30-06723908-n,Iskaz posmatran kao objekat.,"['stvar', 'iskaz']","(0.0, 0.0)",positive,Neutralan
ENG30-06283764-n,jezik koji se govori ili piše,"['reč', 'reči']","(0.0, 0.0)",positive,Neutralan
ENG30-01798936-v,ne ispunjavati čije nade ili očekivanja,"['izneveravati', 'izneveriti', 'razočarati', 'razočaravati']","(0.0, 0.0)",negative,Negativan
ENG30-02235842-v,prenositi ili otkrivati informacije,"['dati', 'davati', 'obelodaniti', 'obelodanjivati', 'obznaniti', 'obznanjivati', 'odati', 'odavati', 'otkriti', 'otkrivati', 'predati', 'predavati', 'preneti', 'prenositi', 'pružati', 'pružiti']","(0.0, 0.0)",positive,Neutralan
ENG30-00227264-n,Konstrikcija dela tela čime je onemogućen protok krvi ili drugih telesnih tečnosti.,"['strangulacija', 'gušenje', 'zagušenje', 'strangulatio']","(0.0, 0.0)",negative,Neutralan
ENG30-01375174-a,identifikovan sa sigurnošću,"['poznat', 'znan']","(0.0, 0.0)",positive,Neutralan
ENG30-14475661-n,stanje nesreće ili nevolje,"['nedaća', 'nesreća', 'nevolja', 'tegoba', 'teškoća']","(0.0, 0.0)",negative,Negativan
ENG30-00072989-v,ukloniti iz tela,"['bio. izlučiti', 'eliminirati', 'eliminisati', 'izlučiti', 'odstraniti', 'ukloniti']","(0.0, 0.0)",negative,Negativan
ENG30-07947255-n,Ljudi uopšte.,"['narod', 'svet']","(0.0, 0.0)",positive,Neutralan
ENG30-00126264-v,"Izazvati promenu, transformaciju; učiniti različitim.",['izmeniti'],"(0.0, 0.0)",positive,Neutralan
ENG30-05920272-n,Ujedinjujuća ideja koja se stalno javlja u književnom ili umetničkom delu.,"['motiv', 'tema']","(0.0, 0.0)",positive,Neutralan
ENG30-00461755-b,na žalostan način,['žalosno'],"(0.0, 0.0)",negative,Negativan
ENG30-09470550-n,procep na zemljinoj kori (ili površini neke druge planete) kroz koju izbija lava ili gasovi,"['krater', 'vulkan']","(0.0, 0.0)",negative,Neutralan
ENG30-02223266-n,Beličasti insekt mekog tela nalik pravukoji se hrani drvetom,"['termit', 'beli mrav']","(0.0, 0.0)",negative,Negativan
ENG30-02206619-v,uzeti silom,"['oteti', 'oduzeti']","(0.0, 0.0)",negative,Negativan
ENG30-02756821-v,spustititi se (o atmosferskim padavinama),"['padati', 'pasti']","(0.0, 0.0)",negative,Negativan
ENG30-02550516-v,paziti nekoga kao majka,['maziti'],"(0.0, 0.0)",positive,Negativan
ENG30-01111816-v,dobiti poene u igri,"['pogoditi', 'postići']","(0.0, 0.0)",negative,Negativan
ENG30-07435533-n,rasprostranjeno širenje infektivne bolesti; mnogo ljudi je zaraženo istovremeno,['epidemija'],"(0.0, 0.0)",negative,Negativan
ENG30-00420477-n,Čin proganjanja (posebno na osnovu rase ili religije).,"['proganjanje', 'progon']","(0.0, 0.0)",negative,Negativan
ENG30-11420831-n,Usmereni niz komponenata emisije talasa.,['spektar'],"(0.0, 0.0)",negative,Neutralan
ENG30-00920336-v,"otkriti, saznati ili odrediti sa sigurnošću, obično istraživanjem ili kakvim drugim naporom","['čuti', 'ispitati', 'kontrolisati', 'naučiti', 'odrediti', 'otkriti', 'otkrivati', 'pregledati', 'prekontrolisati', 'proveravati', 'proveriti', 'saznati', 'saznavati', 'shvatati', 'shvatiti', 'učiti', 'utvrditi', 'utvrđivati']","(0.0, 0.0)",positive,Neutralan
ENG30-01605630-n,Dnevna ptica grabljivica koja obično ima kratka zobljena krila i dug rep.,['jastreb'],"(0.0, 0.0)",negative,Neutralan
ENG30-02401399-v,zatražiti od nekog pravno zastupanje,['angažovati'],"(0.0, 0.0)",positive,Negativan
ENG30-03439814-n,Pogoni ga dinamično delovanje vazduha po njegovim površinama.,"['jedrilica', 'zmaj']","(0.0, 0.0)",negative,Neutralan
ENG30-13754293-n,Veličina koja se dodaje.,"['dodatak', 'povećanje']","(0.0, 0.0)",positive,Neutralan
ENG30-00403092-n,Čin oštećivanja nečega ili nekoga.,"['šteta', 'zlo', 'povreda']","(0.0, 0.0)",negative,Negativan
ENG30-02858304-n,Mali plovni objekat za prevoz po vodi.,"['barka', 'čamac', 'čun']","(0.0, 0.0)",positive,Neutralan
ENG30-02553697-v,"koga prema uputstvima i praksi trenirati, naročito da bi ga samokontroli podučili","['civilizovati', 'disciplinovati', 'dovesti u red', 'dovoditi u red', 'dresirati', 'izdresirati', 'kultivisati', 'obrazovati', 'obučavati', 'obučiti', 'osposobiti', 'osposobljavati', 'podučavati', 'podučiti', 'školovati', 'trenirati']","(0.0, 0.0)",positive,Negativan
ENG30-00129743-n,"Čin agresije, recimo prema osobi koja se odupire.",['nasilje'],"(0.0, 0.0)",negative,Negativan
ENG30-00224260-n,neselektivno klanje,"['klanica', 'krvoproliće', 'pokolj']","(0.0, 0.0)",negative,Negativan
ENG30-06351202-n,način predstavljanja glasova u jednom jeziku pomoću pisanih ili štampanih simbola,"['sistem pisanja', 'ortografija', 'pravopis']","(0.0, 0.0)",positive,Neutralan
ENG30-02116118-v,čija osećanja uzrujati,"['izazivati', 'izazvati', 'ložiti', 'nadahnuti', 'nagnati', 'nagoniti', 'nagovarati', 'nagovoriti', 'naložiti', 'napaliti', 'navesti', 'navoditi', 'paliti', 'podstaći', 'podstaknuti', 'podsticati', 'pokrenuti', 'pokretati', 'potaknuti', 'provocirati', 'stimulirati', 'stimulisati', 'uzbuditi', 'uzbuđivati', 'zagrejati']","(0.0, 0.0)",negative,Negativan
ENG30-00479060-v,Ubiti potapanjem u vodu.,['udaviti'],"(0.0, 0.0)",negative,Negativan
ENG30-09871364-n,Čovek koji je ljubavnik devojci ili mladoj ženi.,"['dečko', 'momak']","(0.0, 0.0)",positive,Negativan
ENG30-04835488-n,okoristiti se kakvim mogućnostima bez obzira na posledice za druge,"['egocentričnost', 'egoizam', 'oportunizam', 'sebičnost']","(0.0, 0.0)",negative,Negativan
ENG30-07101406-n,stavljanje jednih pored drugih suprotnih reči ili ideja da bi se stvorio osećaj ravnoteže,['antiteza'],"(0.0, 0.0)",negative,Neutralan
ENG30-09619168-n,Osoba koja pripada polu koji može da rađa bebe.,"['žena', 'žensko']","(0.0, 0.0)",positive,Negativan
ENG30-01912893-v,preći ili pokriti hodanjem,"['pokriti', 'preći']","(0.0, 0.0)",positive,Neutralan
ENG30-01657977-v,šta razdvojiti u njegove sastavne delove,"['analizirati', 'deliti u fragmente', 'izanalizirati', 'rasipati', 'raskidati', 'raskinuti', 'rasklapati', 'rasklopiti', 'raspršiti', 'raspršivati', 'rastapati', 'rastaviti', 'rastavljati', 'rastopiti', 'rastvarati', 'rastvoriti', 'rasuti', 'razbijati', 'razbiti', 'razdeliti u fragmente', 'razdvajati', 'razdvojiti', 'segmentirati']","(0.0, 0.0)",negative,Neutralan
ENG30-01315390-a,koji oseća zadovoljstvo ili radost,"['srećan', 'uveseljen']","(0.0, 0.0)",positive,Neutralan
ENG30-05857781-n,"promenljiva u logičkom ili matematičkom izrazu čija vrednost određuje zavisne promenjive; ako je f(x)=y, onda je x nezavisna promenljiva",['argument'],"(0.0, 0.0)",negative,Neutralan
ENG30-10402824-n,Osoba koja je uključena u neki zakonski postupak.,"['stranka', 'strana']","(0.0, 0.0)",negative,Neutralan
ENG30-03214966-n,"Dugačka sofa bez naslona, obično sa jastucima uza zid.","['divan', 'otoman']","(0.0, 0.0)",positive,Neutralan
ENG30-07116443-n,završno otpuštanje pritiska sakupljenog tokom okluzivne faze pri izgovoru okluzivnih suglasnika,['eksplozija'],"(0.0, 0.0)",negative,Neutralan
ENG30-02108672-n,"Jak, nabjen pas kratke dlake sa velikom glavom i jakom spljoštenom donjom vilivom; vrsta razijena u Engleskoj radi nahuškavanja bikova.","['buldog', 'engleski buldog']","(0.0, 0.0)",positive,Negativan
ENG30-08209687-n,Snage sastavljene od policajaca i službenika.,"['policija', 'čuvari zakona', 'policijske snage']","(0.0, 0.0)",positive,Neutralan
ENG30-00125629-n,Čin udaranja jedne stvari drugom.,['udaranje'],"(0.0, 0.0)",positive,Neutralan
ENG30-02309165-v,fizički dati ili preneti,"['darivati', 'darovati', 'dati', 'davati', 'doneti', 'donositi', 'naneti', 'nanositi', 'poklanjati', 'pokloniti', 'predati', 'predavati', 'primeniti', 'primenjivati', 'pružati', 'pružiti', 'uručiti', 'uručivati', 'zadati', 'zadavati']","(0.0, 0.0)",positive,Neutralan
ENG30-01048912-n,Čin držanja nečega u tajnosti.,"['skrivanje', 'sakrivanje', 'prikrivanje']","(0.0, 0.0)",negative,Negativan
ENG30-13814336-n,odnos srodstva između muške osobe i njegove braće i sestara,['bratstvo'],"(0.0, 0.0)",positive,Neutralan
ENG30-01022483-n,"Čin prekidanja, privremenog ili stalnog.","['prekidanje', 'obustava']","(0.0, 0.0)",negative,Neutralan
ENG30-02154312-v,"ugledati :1, spaziti :1, opaziti :1a uhvatiti nekoga na vidiku","['ugledati', 'spaziti', 'opaziti']","(0.0, 0.0)",positive,Neutralan
ENG30-00217152-v,"prekriti tečnošću, obično vodom","['poplaviti', 'preplaviti', 'potopiti', 'plaviti']","(0.0, 0.0)",negative,Negativan
ENG30-05795044-n,Stvar koja je dogovorena.,['dogovor'],"(0.0, 0.0)",positive,Neutralan
